series,year,gross_er,net_er,fee,is_etf_ever,aum,is_active,is_levinv
S000073455,2022.0,0.0102,,0.0102,True,1918000.204,False,False
S000073477,2021.0,0.0021,0.0018,0.0018,True,,,
S000073477,2022.0,0.002,0.0018,0.0018,True,19740552.838,False,False
S000073477,2023.0,0.002,0.0018,0.0018,True,16440981.65384615,False,False
S000073477,2024.0,0.0019,0.0018,0.0018,True,12528904.46384615,False,False
S000073489,2021.0,0.0095,,0.0095,True,,,
S000073489,2022.0,0.0095,,0.0095,True,1741468.28,True,False
S000073489,2023.0,0.0095,,0.0095,True,4295942.76,True,False
S000073489,2024.0,0.0095,,0.0095,True,11893601.2,True,False
S000073489,2025.0,0.0095,,0.0095,True,24392835.31,True,False
S000073506,2021.0,0.0074,,0.0074,True,,,
S000073506,2022.0,0.0074,,0.0074,True,26095728.41,True,False
S000073506,2023.0,0.0074,,0.0074,True,,,
S000073506,2024.0,0.0074,,0.0074,True,57583149.26,True,False
S000073506,2025.0,0.0074,,0.0074,True,152822088.14,True,False
S000073507,2021.0,0.0074,,0.0074,True,15000000.0,True,False
S000073507,2022.0,0.0074,,0.0074,True,30362850.08,True,False
S000073507,2023.0,0.0074,,0.0074,True,,,
S000073507,2024.0,0.0074,,0.0074,True,42851216.51,True,False
S000073507,2025.0,0.0074,,0.0074,True,84572121.34,True,False
S000073515,2021.0,0.0025,,0.0025,True,,,
S000073515,2022.0,0.0025,,0.0025,True,19892338.1,False,False
S000073515,2023.0,0.0026,0.0025,0.0025,True,40834006.12,False,False
S000073515,2024.0,0.0025,,0.0025,True,49312452.28,False,False
S000073515,2025.0,0.0026,0.0025,0.0025,True,53526292.23,False,False
S000073535,2021.0,0.0055,,0.0055,True,,,
S000073535,2022.0,0.0055,,0.0055,True,370352789.221429,True,False
S000073535,2023.0,0.0055,,0.0055,True,2678388565.18,True,False
S000073535,2024.0,0.0056,,0.0056,True,2435130452.34573,True,False
S000073535,2025.0,0.0056,,0.0056,True,2850075096.0,True,False
S000073559,2021.0,0.002,0.0019,0.0019,True,,,
S000073559,2022.0,0.0019,0.0017,0.0017,True,,,
S000073559,2023.0,0.0019,0.0017,0.0017,True,624492321.74,True,False
S000073559,2024.0,0.0018,0.0017,0.0017,True,2693349344.46,True,False
S000073559,2025.0,0.0018,0.0017,0.0017,True,4802694154.96,True,False
S000073560,2021.0,0.0019,0.0018,0.0018,True,,,
S000073560,2022.0,0.0018,0.0016,0.0016,True,,,
S000073560,2023.0,0.0017,0.0016,0.0016,True,653935057.36,True,False
S000073560,2024.0,0.0017,0.0016,0.0016,True,1213252897.8,True,False
S000073560,2025.0,0.0017,0.0016,0.0016,True,2684264903.03,True,False
S000073561,2021.0,0.0012,0.0011,0.0011,True,,,
S000073561,2022.0,0.0014,0.0011,0.0011,True,,,
S000073561,2023.0,0.0012,0.0011,0.0011,True,160998891.05,True,False
S000073561,2024.0,0.0012,0.0011,0.0011,True,360800848.54,True,False
S000073561,2025.0,0.0011,,0.0011,True,585893704.28,True,False
S000073562,2021.0,0.0019,0.0018,0.0018,True,,,
S000073562,2022.0,0.0019,0.0017,0.0017,True,,,
S000073562,2023.0,0.0019,0.0017,0.0017,True,243293803.19,True,False
S000073562,2024.0,0.0018,0.0017,0.0017,True,808373072.99,True,False
S000073562,2025.0,0.0018,0.0017,0.0017,True,1232622941.35,True,False
S000073567,2022.0,0.002,,0.002,True,2220675.86666666,True,False
S000073567,2023.0,0.002,,0.002,True,6317004.77461538,True,False
S000073567,2024.0,0.002,,0.002,True,20204295.11230769,True,False
S000073567,2025.0,0.002,,0.002,True,110558741.0,True,False
S000073568,2021.0,0.0045,,0.0045,True,,,
S000073568,2022.0,0.0045,,0.0045,True,6160908.06444444,True,False
S000073568,2023.0,0.0045,,0.0045,True,7090656.56384615,True,False
S000073568,2024.0,0.0045,,0.0045,True,7610858.79384615,True,False
S000073568,2025.0,0.0045,,0.0045,True,25214790.0,True,False
S000073580,2021.0,0.0075,,0.0075,True,,,
S000073580,2022.0,0.0075,,0.0075,True,,,
S000073580,2023.0,0.0075,,0.0075,True,6774808.41,True,False
S000073580,2024.0,0.0075,,0.0075,True,21823460.16,True,False
S000073589,2021.0,0.0109,0.0107,0.0107,True,,,
S000073589,2022.0,0.0348,0.0096,0.0096,True,877202.61,False,True
S000073591,2021.0,0.0109,0.0107,0.0107,True,,,
S000073591,2022.0,0.0109,0.0107,0.0107,True,,,
S000073593,2021.0,0.0109,0.0107,0.0107,True,,,
S000073593,2022.0,0.0109,0.0107,0.0107,True,,,
S000073593,2023.0,0.0241,0.0098,0.0098,True,3060837.65082642,False,True
S000073595,2021.0,0.0109,0.0107,0.0107,True,,,
S000073595,2022.0,0.0109,0.0107,0.0107,True,,,
S000073595,2023.0,0.0122,0.0099,0.0099,True,11661992.585388,False,True
S000073597,2021.0,0.0039,,0.0039,True,,,
S000073597,2022.0,0.0039,,0.0039,True,23029384.27333333,False,False
S000073597,2023.0,0.0039,,0.0039,True,38591937.0,False,False
S000073597,2024.0,0.0042,0.004,0.004,True,28802384.0,False,False
S000073597,2025.0,0.0039,,0.0039,True,25230689.0,False,False
S000073598,2021.0,0.0039,,0.0039,True,,,
S000073598,2022.0,0.0039,,0.0039,True,19639595.31666666,False,False
S000073598,2023.0,0.0039,,0.0039,True,22959713.0,False,False
S000073598,2024.0,0.0041,0.004,0.004,True,57746116.0,False,False
S000073598,2025.0,0.0039,,0.0039,True,81858313.0,False,False
S000073599,2021.0,0.0039,,0.0039,True,,,
S000073599,2022.0,0.0039,,0.0039,True,9969522.32111111,False,False
S000073599,2023.0,0.0039,,0.0039,True,9587360.0,False,False
S000073599,2024.0,0.0042,0.004,0.004,True,9073877.0,False,False
S000073599,2025.0,0.0039,,0.0039,True,8157614.0,False,False
S000073600,2021.0,0.0039,,0.0039,True,,,
S000073600,2022.0,0.0039,,0.0039,True,39008233.85,False,False
S000073600,2023.0,0.0039,,0.0039,True,45844083.0,False,False
S000073600,2024.0,0.0042,0.004,0.004,True,43504222.0,False,False
S000073600,2025.0,0.0039,,0.0039,True,29249257.0,False,False
S000073613,2021.0,0.0075,,0.0075,True,,,
S000073613,2022.0,0.0075,,0.0075,True,2574420.19,False,False
S000073621,2021.0,0.0055,0.0049,0.0049,True,,,
S000073621,2022.0,0.0055,0.0049,0.0049,True,2110566.495,False,False
S000073621,2023.0,0.0424,0.0049,0.0049,True,4572376.4576923,False,False
S000073621,2024.0,0.022,0.0049,0.0049,True,6110921.39538461,False,False
S000073621,2025.0,0.0186,0.005,0.005,True,,,
S000073631,2021.0,0.0079,,0.0079,True,,,
S000073631,2022.0,0.0078,,0.0078,True,16560923.22,True,False
S000073631,2023.0,0.0081,,0.0081,True,31059576.48,True,False
S000073631,2024.0,0.0081,,0.0081,True,39788886.64,True,False
S000073631,2025.0,0.0076,,0.0076,True,38261188.16,True,False
S000073664,2021.0,0.0059,,0.0059,True,,,
S000073664,2022.0,0.0059,,0.0059,True,61770063.44777777,True,False
S000073664,2023.0,0.006,,0.006,True,81013459.18461537,True,False
S000073664,2024.0,0.0059,,0.0059,True,106949513.83692308,True,False
S000073664,2025.0,0.0059,,0.0059,True,135692054.08307692,True,False
S000073670,2021.0,0.0079,,0.0079,True,,,
S000073670,2022.0,0.0079,0.0079,0.0079,True,2771197.41580645,True,False
S000073670,2023.0,,0.0079,0.0079,True,8700225.52641096,True,False
S000073670,2024.0,0.0079,,0.0079,True,48171318.71,True,False
S000073670,2025.0,0.0079,,0.0079,True,69751007.0451093,True,False
S000073671,2021.0,0.0079,,0.0079,True,,,
S000073671,2022.0,0.0079,0.0079,0.0079,True,1121305.96870968,True,False
S000073671,2023.0,,0.0079,0.0079,True,6437009.60142466,True,False
S000073671,2024.0,0.0079,,0.0079,True,18584757.13,True,False
S000073671,2025.0,0.0079,,0.0079,True,17229603.1053825,True,False
S000073672,2021.0,0.0079,,0.0079,True,,,
S000073672,2022.0,0.0079,0.0079,0.0079,True,1517761.86709677,True,False
S000073672,2023.0,,0.0079,0.0079,True,9135936.27980822,True,False
S000073672,2024.0,0.0079,,0.0079,True,30175051.99,True,False
S000073672,2025.0,0.0079,,0.0079,True,3281301.54057057,True,False
S000073673,2021.0,0.0079,0.0079,0.0079,True,,,
S000073673,2022.0,0.0079,0.0079,0.0079,True,1659894.68225806,True,False
S000073673,2023.0,,0.0079,0.0079,True,4617123.15079452,True,False
S000073673,2024.0,0.0079,,0.0079,True,12327270.22,True,False
S000073673,2025.0,0.0079,,0.0079,True,6328576.37615741,True,False
S000073678,2021.0,0.0047,,0.0047,True,,,
S000073678,2022.0,0.0047,,0.0047,True,198341803.238329,False,False
S000073678,2023.0,,0.0047,0.0047,True,166173530.17011,False,False
S000073678,2024.0,0.0047,,0.0047,True,115536361.05,False,False
S000073678,2025.0,0.0047,,0.0047,True,108243981.753224,False,False
S000073679,2021.0,0.0099,,0.0099,True,,,
S000073679,2022.0,0.0099,0.0089,0.0089,True,52524843.384137,False,False
S000073679,2023.0,0.0099,0.0089,0.0089,True,106397115.306575,False,False
S000073679,2024.0,0.0099,0.0089,0.0089,True,216421263.28,False,False
S000073679,2025.0,0.0089,,0.0089,True,410601980.551366,False,False
S000073697,2021.0,0.0043,0.004,0.004,True,,,
S000073697,2022.0,0.0053,0.004,0.004,True,107758127.0,True,False
S000073697,2023.0,0.0046,0.004,0.004,True,104148842.0,True,False
S000073697,2024.0,0.0047,0.004,0.004,True,117724882.11,True,False
S000073697,2025.0,0.0047,0.004,0.004,True,117724882.11,True,False
S000073698,2021.0,0.0043,0.004,0.004,True,,,
S000073698,2022.0,0.005,0.004,0.004,True,197842455.0,True,False
S000073698,2023.0,0.0045,0.004,0.004,True,213918010.0,True,False
S000073698,2024.0,0.0046,0.004,0.004,True,267561948.45,True,False
S000073698,2025.0,0.0045,0.004,0.004,True,267561948.45,True,False
S000073699,2021.0,0.007,0.0055,0.0055,True,,,
S000073699,2022.0,0.0249,0.0055,0.0055,True,2397224.0,True,False
S000073699,2023.0,0.0241,0.0055,0.0055,True,2258166.0,True,False
S000073699,2024.0,0.0068,0.0055,0.0055,True,41003165.07,True,False
S000073701,2022.0,0.0079,0.0059,0.0059,True,,,
S000073701,2023.0,0.0081,0.0061,0.0061,True,2355228.0,True,False
S000073701,2024.0,0.0079,0.0059,0.0059,True,1748579.0,True,False
S000073701,2025.0,0.0079,0.0059,0.0059,True,1402635.0,True,False
S000073704,2021.0,0.0086,,0.0086,True,,,
S000073704,2022.0,0.0086,,0.0086,True,10919985.78999999,False,False
S000073704,2023.0,0.0086,,0.0086,True,16145470.36999999,False,False
S000073704,2024.0,,0.0086,0.0086,True,23012651.5,False,False
S000073704,2025.0,0.0086,,0.0086,True,29706615.62,False,False
S000073705,2021.0,0.0101,,0.0101,True,,,
S000073705,2022.0,0.0099,,0.0099,True,45456872.792,True,False
S000073705,2023.0,0.0113,,0.0113,True,73601977.98,True,False
S000073705,2024.0,0.0123,,0.0123,True,61418899.144,True,False
S000073714,2021.0,0.006,,0.006,True,,,
S000073714,2022.0,0.0061,,0.0061,True,43211759.0,True,False
S000073714,2023.0,0.0061,,0.0061,True,79094633.0,True,False
S000073714,2024.0,0.006,,0.006,True,154529802.0,True,False
S000073714,2025.0,0.006,,0.006,True,400356253.0,True,False
S000073725,2021.0,0.009,,0.009,True,,,
S000073725,2023.0,0.0094,,0.0094,True,53513019.1,True,False
S000073725,2024.0,0.009,,0.009,True,,,
S000073730,2021.0,0.0135,0.0099,0.0099,True,,,
S000073730,2023.0,0.0135,0.0114,0.0114,True,32318635.22,True,False
S000073730,2024.0,0.0161,0.0121,0.0121,True,37553360.49,True,False
S000073730,2025.0,0.018,0.0149,0.0149,True,,,
S000073736,2021.0,,0.008,0.008,True,,,
S000073736,2022.0,0.008,,0.008,True,,,
S000073736,2024.0,0.0075,0.0065,0.0065,True,70370588.42,True,False
S000073736,2025.0,0.0075,0.0065,0.0065,True,97911495.72,True,False
S000073751,2021.0,0.005,,0.005,True,,,
S000073751,2022.0,0.005,,0.005,True,26338182.0,True,False
S000073751,2023.0,0.005,,0.005,True,49930111.0,True,False
S000073751,2024.0,0.005,,0.005,True,84813423.0,True,False
S000073751,2025.0,0.0051,,0.0051,True,164489413.0,True,False
S000073809,2021.0,0.0095,,0.0095,True,,,
S000073809,2022.0,0.0095,,0.0095,True,1028265.49,True,False
S000073809,2023.0,0.0095,,0.0095,True,1137721.45,True,False
S000073824,2021.0,0.007,,0.007,True,,,
S000073824,2022.0,0.007,,0.007,True,9298328.91999999,False,False
S000073825,2021.0,0.007,,0.007,True,,,
S000073825,2022.0,0.007,,0.007,True,5799083.08,False,False
S000073837,2021.0,0.0018,,0.0018,True,,,
S000073837,2022.0,0.0018,,0.0018,True,4777302.7,False,False
S000073837,2023.0,0.0018,,0.0018,True,5574704.66,False,False
S000073837,2024.0,0.0018,,0.0018,True,10364918.0,False,False
S000073837,2025.0,0.0018,,0.0018,True,9992812.15,False,False
S000073838,2021.0,0.0046,0.0045,0.0045,True,,,
S000073838,2022.0,0.0046,0.0045,0.0045,True,5080561.0,False,False
S000073838,2023.0,0.0046,0.0045,0.0045,True,4963358.0,False,False
S000073838,2024.0,0.0046,0.0045,0.0045,True,4839368.0,False,False
S000073839,2021.0,0.0046,0.0045,0.0045,True,,,
S000073839,2022.0,0.0046,0.0045,0.0045,True,6123213.0,False,False
S000073839,2023.0,0.0046,0.0045,0.0045,True,5127037.0,False,False
S000073839,2024.0,0.0046,0.0045,0.0045,True,5908300.0,False,False
S000073853,2021.0,0.0049,,0.0049,True,,,
S000073853,2023.0,0.0049,,0.0049,True,19444942.1,True,False
S000073853,2024.0,0.0049,,0.0049,True,21267088.48,True,False
S000073853,2025.0,0.0049,,0.0049,True,21278989.63,True,False
S000073861,2021.0,0.0057,0.0032,0.0032,True,,,
S000073861,2022.0,0.0057,0.0032,0.0032,True,23574054.0,True,False
S000073862,2021.0,0.0061,0.0036,0.0036,True,,,
S000073862,2022.0,0.0061,0.0036,0.0036,True,5678863.0,True,False
S000073863,2021.0,0.0056,0.0031,0.0031,True,,,
S000073863,2022.0,0.0056,0.0031,0.0031,True,2961007.0,True,False
S000073908,2023.0,0.0095,,0.0095,True,742726794.5899999,True,True
S000073908,2024.0,0.0095,,0.0095,True,1598942869.78,True,False
S000073924,2021.0,0.0075,,0.0075,True,,,
S000073924,2022.0,0.0076,,0.0076,True,1545842.0,False,False
S000073924,2023.0,0.0046,,0.0046,True,2192446.537,False,False
S000073925,2021.0,0.0053,,0.0053,True,,,
S000073925,2022.0,0.0053,,0.0053,True,20535335.0,True,False
S000073925,2023.0,0.0053,,0.0053,True,88261404.0,True,False
S000073925,2024.0,0.0054,0.0044,0.0044,True,151701609.0,True,False
S000073925,2025.0,0.0053,0.0043,0.0043,True,294656341.0,True,False
S000073958,2021.0,0.0078,,0.0078,True,,,
S000073958,2022.0,0.0078,,0.0078,True,1407624.0,False,False
S000073959,2021.0,0.0068,,0.0068,True,,,
S000073959,2022.0,0.0068,,0.0068,True,1254426.0,False,False
S000073961,2021.0,0.0078,,0.0078,True,,,
S000073961,2022.0,0.0078,,0.0078,True,1304213.0,False,False
S000073969,2021.0,0.0065,,0.0065,True,,,
S000073969,2023.0,0.0065,,0.0065,True,30430847.91,True,False
S000073969,2024.0,0.0065,,0.0065,True,30108527.14,True,False
S000073969,2025.0,0.0065,,0.0065,True,32985514.53,True,False
S000073969,2026.0,0.0066,,0.0066,True,34875184.304,True,False
S000073970,2021.0,0.014,0.01,0.01,True,,,
S000073995,2021.0,0.0059,,0.0059,True,,,
S000073995,2022.0,0.0059,,0.0059,True,9570617.51,False,False
S000073995,2023.0,0.0063,,0.0063,True,22620271.17153846,False,False
S000073995,2024.0,0.0066,,0.0066,True,25043302.23076923,False,False
S000073995,2025.0,0.0061,,0.0061,True,24135326.8976923,False,False
S000074002,2021.0,0.0144,0.0114,0.0114,True,,,
S000074002,2023.0,0.0147,0.0117,0.0117,True,2081928.44,True,False
S000074002,2024.0,0.0139,0.0109,0.0109,True,1165721.19,True,False
S000074002,2026.0,0.0062,,0.0062,True,1258491.25,True,False
S000074006,2021.0,0.0105,,0.0105,True,,,
S000074006,2022.0,0.0105,,0.0105,True,105566888.98,True,False
S000074006,2023.0,0.0105,,0.0105,True,151740990.07,True,False
S000074006,2024.0,0.0105,,0.0105,True,196314397.29,True,False
S000074006,2025.0,0.0113,,0.0113,True,255882666.19,True,False
S000074008,2021.0,0.0105,,0.0105,True,,,
S000074008,2022.0,0.0105,,0.0105,True,83551750.02,True,False
S000074008,2023.0,0.0105,,0.0105,True,124923647.98,True,False
S000074008,2024.0,0.0105,,0.0105,True,104114599.63,True,False
S000074008,2025.0,0.0121,,0.0121,True,119991795.15,True,False
S000074011,2021.0,0.0065,,0.0065,True,,,
S000074011,2022.0,0.0065,,0.0065,True,,,
S000074020,2021.0,0.0065,,0.0065,True,,,
S000074020,2023.0,0.0083,0.0076,0.0076,True,21992065.72538461,True,False
S000074034,2022.0,0.0043,,0.0043,True,32593086.41333333,True,False
S000074034,2023.0,0.0043,,0.0043,True,35014907.85307692,True,False
S000074034,2024.0,0.0043,,0.0043,True,38441846.13230769,True,False
S000074034,2025.0,0.0043,,0.0043,True,31914037.68538461,True,False
S000074035,2021.0,0.0012,,0.0012,True,,,
S000074035,2022.0,0.0012,,0.0012,True,2729875.08,False,False
S000074035,2023.0,0.0012,,0.0012,True,3034017.61615384,False,False
S000074035,2024.0,0.0012,,0.0012,True,4211832.73692307,False,False
S000074035,2025.0,0.0012,,0.0012,True,6756041.30153846,False,False
S000074036,2021.0,0.0012,,0.0012,True,,,
S000074036,2023.0,0.0012,,0.0012,True,22970688.41888888,False,False
S000074037,2021.0,0.0016,,0.0016,True,,,
S000074037,2023.0,0.0016,,0.0016,True,23589902.12222222,False,False
S000074053,2021.0,0.0039,0.0025,0.0025,True,,,
S000074053,2022.0,0.0039,0.0025,0.0025,True,,,
S000074053,2023.0,0.0041,0.0025,0.0025,True,966391735.48,True,False
S000074053,2024.0,0.004,0.0025,0.0025,True,575567459.46,True,False
S000074053,2025.0,0.004,0.0025,0.0025,True,661731070.06,True,False
S000074054,2021.0,0.0031,0.0024,0.0024,True,,,
S000074054,2023.0,0.003,0.0024,0.0024,True,5123917725.22,True,False
S000074054,2024.0,0.0029,0.0024,0.0024,True,5341199639.34,True,False
S000074054,2025.0,0.0029,0.0024,0.0024,True,6220932224.13,True,False
S000074055,2021.0,0.0034,0.0024,0.0024,True,,,
S000074055,2022.0,0.0035,0.0024,0.0024,True,394026339.37,True,False
S000074055,2023.0,0.0036,0.0024,0.0024,True,835667164.6,True,False
S000074055,2024.0,0.0035,0.0024,0.0024,True,954110676.34,True,False
S000074055,2025.0,0.0035,0.0024,0.0024,True,1562805921.02,True,False
S000074056,2021.0,0.0069,0.005,0.005,True,,,
S000074056,2022.0,0.0069,0.005,0.005,True,,,
S000074056,2024.0,0.0072,0.005,0.005,True,377820849.57,True,False
S000074056,2025.0,0.0071,0.005,0.005,True,368815469.65,True,False
S000074058,2021.0,0.0095,,0.0095,True,,,
S000074058,2023.0,0.012,,0.012,True,25491845.0,True,False
S000074058,2024.0,0.0124,0.0124,0.0124,True,42852545.0,True,False
S000074058,2025.0,0.0125,0.0125,0.0125,True,,,
S000074065,2021.0,0.0085,,0.0085,True,,,
S000074065,2023.0,0.0085,,0.0085,True,27657887.0,True,False
S000074074,2021.0,0.0092,,0.0092,True,,,
S000074074,2022.0,0.0259,0.0101,0.0101,True,6129612.0,True,False
S000074090,2022.0,0.0075,0.0039,0.0039,True,,,
S000074090,2023.0,0.004,,0.004,True,1592527.18,True,False
S000074090,2024.0,0.004,,0.004,True,2261236.0,True,False
S000074090,2025.0,0.0041,0.0,0.0,True,5463531.32057377,True,False
S000074132,2021.0,0.0069,,0.0069,True,,,
S000074132,2023.0,0.0069,,0.0069,True,2621259.41846153,True,False
S000074139,2021.0,0.0085,,0.0085,True,,,
S000074139,2023.0,0.0085,,0.0085,True,691496.17,True,False
S000074140,2021.0,0.0085,,0.0085,True,,,
S000074140,2023.0,0.0085,,0.0085,True,592004.6,True,False
S000074150,2020.0,0.0045,,0.0045,True,,,
S000074150,2021.0,0.0045,,0.0045,True,,,
S000074150,2022.0,0.0045,,0.0045,True,31236894.0090909,True,False
S000074150,2023.0,0.0045,,0.0045,True,28822788.6223077,True,False
S000074150,2024.0,0.0045,,0.0045,True,33021628.0230769,True,False
S000074150,2025.0,0.0045,,0.0045,True,,,
S000074154,2023.0,0.0073,0.0066,0.0066,True,,,
S000074154,2024.0,0.0073,0.0066,0.0066,True,12475419.97333333,True,False
S000074165,2023.0,0.0133,0.0095,0.0095,True,,,
S000074165,2024.0,0.01,0.0095,0.0095,True,39787462.48555555,True,False
S000074168,2021.0,0.0018,,0.0018,True,,,
S000074168,2022.0,0.0018,,0.0018,True,19306441.065,False,False
S000074168,2023.0,0.0018,,0.0018,True,15338616.00461538,False,False
S000074168,2024.0,0.0018,,0.0018,True,12021827.05538461,False,False
S000074168,2025.0,0.0018,,0.0018,True,12236906.7,False,False
S000074170,2021.0,0.005,,0.005,True,,,
S000074170,2022.0,0.005,,0.005,True,,,
S000074170,2023.0,0.005,,0.005,True,5826277.36,False,False
S000074170,2024.0,0.0055,,0.0055,True,6152527.44,False,False
S000074170,2025.0,0.0051,,0.0051,True,11726571.32,False,False
S000074170,2026.0,0.0051,,0.0051,True,14498557.31,False,False
S000074173,2021.0,0.004,0.003,0.003,True,,,
S000074173,2022.0,0.0042,0.003,0.003,True,25151655.488,True,False
S000074173,2023.0,0.004,0.003,0.003,True,25263356.0223076,True,False
S000074173,2024.0,0.0039,0.003,0.003,True,26571496.2846153,True,False
S000074173,2025.0,0.004,0.003,0.003,True,20601102.0192307,True,False
S000074174,2021.0,0.0061,0.0051,0.0051,True,,,
S000074174,2022.0,0.0065,0.0051,0.0051,True,26828251.6766666,True,False
S000074174,2023.0,0.0061,0.0051,0.0051,True,29667240.9215384,True,False
